UserID,UserName,Age,Gender,Email,Experience,Expertise,TeacherRating,CourseRating
U01731,andrewreed,28,Male,michaelbrown@hotmail.com,8,Machine Learning,3.96,3.96
U01732,xferrell,17,Female,woodjames@outlook.com,7,Machine Learning,3.59,3.34
U01733,jeffreyprice,20,Female,bgreen@yahoo.com,9,Web Dev,4.01,3.63
U01734,oortega,29,Male,tommy76@yahoo.com,4,Machine Learning,4.5,4.09
U01735,brentanderson,29,Male,alexisbird@gmail.com,2,Web Dev,3.65,3.21
U01736,leah74,17,Male,mark33@yahoo.com,7,Cyber Security,3.52,3.28
U01737,scottnelson,23,Male,daltonandrews@outlook.com,6,Cyber Security,3.71,3.39
U01738,aortiz,16,Female,qgraham@outlook.com,1,Cyber Security,4.57,4.53
U01739,mauriceponce,19,Male,apalmer@hotmail.com,9,Machine Learning,4.96,4.72
U01740,johnbridges,20,Male,claudiafox@outlook.com,9,Data Science,4.97,4.89
U01741,uadams,30,Male,jonessteven@yahoo.com,2,Data Science,4.24,4.06
U01742,lyork,30,Female,psmith@yahoo.com,3,Machine Learning,4.8,4.64
U01743,mhunter,15,Male,wagnerjerry@yahoo.com,5,Data Science,4.61,4.4
U01744,john10,22,Male,kingcourtney@yahoo.com,5,Web Dev,4.25,3.96
U01745,jasonwatts,21,Female,wvilla@yahoo.com,1,Data Science,4.36,3.91
U01746,jodiortega,24,Male,nathaniel40@outlook.com,8,Machine Learning,3.71,3.51
U01747,kyle18,19,Female,derrickkelley@hotmail.com,8,Machine Learning,4.91,4.42
U01748,williamsadam,22,Male,joseph49@outlook.com,4,Web Dev,4.03,3.65
U01749,fmiles,31,Female,james11@hotmail.com,7,Cyber Security,4.17,3.91
U01750,stephanieshaw,24,Male,victoria11@gmail.com,10,Machine Learning,4.51,4.19
U01751,mcbridepatrick,25,Female,brandon18@yahoo.com,3,Web Dev,4.0,3.95
U01752,johnharris,34,Female,kimvincent@outlook.com,6,Data Science,3.88,3.46
U01753,kirbyelijah,17,Female,biancaarmstrong@yahoo.com,10,Data Science,4.45,4.16
U01754,qdiaz,22,Male,henglish@yahoo.com,10,Web Dev,3.54,3.05
U01755,andrewskelly,26,Female,michellereyes@outlook.com,9,Web Dev,4.58,4.26
U01756,uortiz,21,Male,anita87@gmail.com,1,Machine Learning,4.27,3.85
U01757,ycarter,26,Female,mariah38@hotmail.com,5,Data Science,4.41,4.01
U01758,yhall,16,Female,anelson@yahoo.com,4,Web Dev,4.45,4.28
U01759,pwebster,21,Male,scott26@outlook.com,8,Data Science,4.29,4.16
U01760,eric06,19,Male,smoreno@gmail.com,1,Web Dev,4.37,4.15
U01761,mark03,31,Male,gabriel32@yahoo.com,9,Data Science,4.53,4.3
U01762,dustin24,33,Male,reeveschristopher@yahoo.com,6,Cyber Security,4.63,4.51
U01763,sharon32,24,Male,jimmy75@outlook.com,4,Machine Learning,4.59,4.14
U01764,cowanaustin,30,Male,gomezjennifer@hotmail.com,9,Data Science,4.8,4.53
U01765,patrick83,24,Female,lwilliamson@yahoo.com,5,Cyber Security,3.78,3.29
U01766,michaelmiller,33,Female,jamie43@hotmail.com,5,Data Science,4.1,3.69
U01767,thomas29,15,Female,housestephen@yahoo.com,5,Data Science,4.92,4.64
U01768,turnercorey,26,Female,paul81@outlook.com,1,Cyber Security,4.09,3.62
U01769,khanrenee,15,Male,kirkwagner@gmail.com,1,Data Science,3.69,3.44
U01770,daviselizabeth,22,Female,bryantmichael@outlook.com,8,Data Science,4.29,3.85
U01771,calebmorgan,21,Male,baileymax@gmail.com,8,Machine Learning,3.66,3.48
U01772,elizabethrodriguez,32,Female,uburns@outlook.com,6,Cyber Security,3.8,3.61
U01773,tanya67,17,Male,ernestgregory@outlook.com,4,Cyber Security,5.0,4.79
U01774,holly96,17,Male,stephen91@outlook.com,2,Web Dev,4.31,4.04
U01775,nancyhart,31,Female,carterlisa@outlook.com,2,Data Science,3.93,3.65
U01776,websterkaren,30,Female,robertclayton@hotmail.com,9,Machine Learning,4.99,4.74
U01777,justin83,27,Male,kimberly25@hotmail.com,5,Data Science,4.95,4.8
U01778,phillip31,24,Female,robertnavarro@outlook.com,4,Data Science,4.16,3.7
U01779,sarahtrujillo,31,Male,jeremy60@yahoo.com,10,Web Dev,3.89,3.6
U01780,smithtimothy,27,Male,rblair@hotmail.com,1,Data Science,4.76,4.56
U01781,cortezmorgan,30,Male,lhuynh@gmail.com,7,Machine Learning,4.57,4.24
U01782,david48,17,Female,martinmatthew@yahoo.com,3,Machine Learning,4.53,4.15
U01783,mcconnellerica,28,Male,ellismark@yahoo.com,6,Web Dev,4.84,4.36
U01784,ccarr,32,Female,richardbarnes@gmail.com,5,Data Science,4.53,4.28
U01785,masonrachel,34,Female,feliciashannon@gmail.com,5,Machine Learning,3.93,3.87
U01786,joseph21,25,Female,michaeljimenez@hotmail.com,5,Data Science,4.54,4.32
U01787,kristin95,30,Female,roybowen@outlook.com,1,Data Science,3.96,3.72
U01788,sayers,15,Male,francisdenise@gmail.com,1,Data Science,4.64,4.19
U01789,rodriguezjacob,33,Female,bryandennis@hotmail.com,3,Web Dev,4.43,4.23
U01790,jerrydavidson,25,Male,salazarkyle@hotmail.com,10,Data Science,3.62,3.14
U01791,richardrandy,31,Female,reneecampbell@outlook.com,4,Machine Learning,4.27,4.03
U01792,charlottelewis,15,Male,zstewart@outlook.com,5,Data Science,4.01,3.52
U01793,alexandrawright,30,Male,vasqueztristan@gmail.com,2,Machine Learning,3.99,3.99
U01794,mcbrideamy,26,Male,woodsamantha@outlook.com,8,Data Science,4.4,3.95
U01795,wtorres,15,Female,jessica84@outlook.com,2,Machine Learning,3.98,3.51
U01796,catherinegonzales,15,Male,paul98@hotmail.com,9,Machine Learning,4.67,4.19
U01797,linda33,33,Male,adamlee@gmail.com,2,Data Science,3.61,3.6
U01798,gregoryjenkins,18,Male,vwolfe@yahoo.com,9,Data Science,4.49,4.4
U01799,jacobssusan,33,Female,kdaniels@hotmail.com,7,Machine Learning,4.71,4.38
U01800,melaniejacobson,25,Female,kimhoward@yahoo.com,8,Cyber Security,4.51,4.5
U01801,julialong,20,Male,dhernandez@gmail.com,2,Web Dev,4.25,4.22
U01802,oharris,15,Female,kevin83@outlook.com,7,Cyber Security,4.93,4.82
U01803,brett15,27,Female,susandavis@yahoo.com,6,Cyber Security,3.95,3.69
U01804,nicoletaylor,20,Female,whitecarol@hotmail.com,4,Data Science,3.53,3.26
U01805,bridget73,21,Male,swilson@outlook.com,7,Web Dev,4.15,4.13
U01806,hgomez,26,Male,annalee@gmail.com,4,Cyber Security,3.55,3.46
U01807,veronica27,31,Male,heather88@hotmail.com,2,Data Science,4.93,4.68
U01808,stephenwebster,15,Male,faulknergregory@gmail.com,10,Cyber Security,3.81,3.51
U01809,alexanderyork,24,Female,sanchezmichelle@gmail.com,7,Cyber Security,4.68,4.61
U01810,bridgetjohnson,15,Female,cgonzalez@outlook.com,8,Data Science,4.66,4.46
U01811,lauriejoyce,28,Female,tsparks@yahoo.com,2,Data Science,3.83,3.38
U01812,drussell,17,Male,vbernard@gmail.com,5,Data Science,4.43,3.93
U01813,williamstone,24,Female,amber77@yahoo.com,1,Web Dev,3.57,3.08
U01814,gwilliams,17,Female,donaldconrad@hotmail.com,7,Cyber Security,4.23,3.79
U01815,younggina,30,Male,kristineaton@hotmail.com,8,Data Science,3.52,3.32
U01816,dwayneatkins,21,Male,teresa09@outlook.com,6,Machine Learning,4.88,4.54
U01817,hillbrian,33,Male,cody19@yahoo.com,5,Cyber Security,4.96,4.75
U01818,samuel96,15,Male,leahlambert@gmail.com,6,Machine Learning,3.83,3.51
U01819,kmontgomery,17,Male,qvelasquez@outlook.com,2,Web Dev,3.81,3.66
U01820,vmorrow,24,Male,douglas57@gmail.com,1,Data Science,4.63,4.33
U01821,blankenshipmichael,22,Male,stephaniejohnston@outlook.com,7,Machine Learning,3.88,3.62
U01822,harriseric,22,Male,clee@yahoo.com,7,Web Dev,4.84,4.83
U01823,djarvis,22,Male,mahoneymichael@gmail.com,10,Data Science,4.36,3.96
U01824,austinbethany,20,Male,scott08@yahoo.com,10,Machine Learning,4.03,4.02
U01825,jeff93,25,Male,xchavez@gmail.com,2,Machine Learning,4.75,4.6
U01826,jenniferfields,17,Male,bryantchristopher@outlook.com,2,Web Dev,4.24,4.24
U01827,mitchellmarsh,28,Male,robin95@outlook.com,1,Data Science,4.87,4.68
U01828,molly55,21,Male,stephanie34@hotmail.com,10,Data Science,4.89,4.86
U01829,walkerlisa,27,Male,deannaoconnor@yahoo.com,8,Machine Learning,3.75,3.29
U01830,james96,15,Male,gmedina@hotmail.com,8,Machine Learning,3.5,3.29
U01831,eherrera,34,Female,perkinsedwin@yahoo.com,1,Machine Learning,4.98,4.75
U01832,rebecca57,24,Male,rosstammy@yahoo.com,8,Data Science,4.86,4.69
U01833,brittneyphillips,16,Male,mccoycraig@outlook.com,9,Web Dev,3.58,3.27
U01834,rebecca24,33,Female,sara87@outlook.com,4,Web Dev,4.75,4.36
U01835,williamfranklin,27,Male,dylanvargas@hotmail.com,1,Data Science,4.19,3.87
U01836,daniel27,32,Female,eric61@hotmail.com,1,Cyber Security,3.89,3.52
U01837,ogutierrez,24,Female,omolina@yahoo.com,3,Web Dev,4.82,4.37
U01838,haynesrobert,24,Male,lwebster@hotmail.com,5,Machine Learning,3.8,3.37
U01839,kmelton,22,Female,juliecombs@hotmail.com,5,Cyber Security,4.92,4.58
U01840,bradley44,35,Female,sharris@hotmail.com,9,Cyber Security,3.81,3.7
U01841,jessicagonzalez,18,Female,jennifer41@outlook.com,10,Web Dev,4.42,4.1
U01842,serranoandre,33,Female,john25@outlook.com,2,Cyber Security,3.83,3.58
U01843,tiffany83,19,Female,jonathancarson@hotmail.com,2,Cyber Security,4.32,3.96
U01844,colemanmelissa,18,Female,isaac36@outlook.com,6,Web Dev,4.53,4.11
U01845,andrewbell,17,Female,fosborne@gmail.com,9,Web Dev,3.79,3.42
U01846,kevinalexander,21,Female,campbelljames@hotmail.com,1,Cyber Security,4.28,3.86
U01847,ujohnson,18,Female,tbridges@yahoo.com,9,Machine Learning,4.2,4.17
U01848,jhoward,30,Female,msmith@gmail.com,9,Data Science,3.61,3.59
U01849,elizabethfloyd,23,Male,meganbenson@hotmail.com,9,Cyber Security,4.73,4.6
U01850,justin74,29,Female,lee01@gmail.com,5,Cyber Security,4.0,3.55
U01851,abarnes,20,Male,adavis@outlook.com,9,Machine Learning,4.36,3.95
U01852,schwartzgregory,19,Female,jacobslindsey@gmail.com,4,Cyber Security,4.27,3.93
U01853,boydsherry,31,Male,zhangtonya@outlook.com,2,Cyber Security,4.27,3.92
U01854,pruittdavid,16,Male,ryan07@gmail.com,6,Data Science,3.66,3.3
U01855,krichardson,15,Female,karen00@gmail.com,4,Data Science,4.14,3.67
U01856,cohenlauren,27,Male,michaeljones@outlook.com,6,Data Science,4.18,3.76
U01857,aprilvincent,27,Female,briggssheila@outlook.com,3,Web Dev,4.6,4.29
U01858,clarkebianca,34,Female,davidfitzpatrick@gmail.com,6,Web Dev,4.76,4.43
U01859,thomas50,24,Female,dmiller@gmail.com,2,Data Science,4.32,4.21
U01860,bhardy,19,Male,kevin81@yahoo.com,2,Data Science,3.63,3.3
U01861,ddominguez,28,Female,wilsonlisa@outlook.com,9,Web Dev,3.86,3.65
U01862,daniel53,24,Male,uchaney@yahoo.com,7,Machine Learning,3.75,3.67
U01863,wlopez,26,Male,cbutler@outlook.com,3,Cyber Security,3.69,3.29
U01864,michelleharper,15,Male,timothy88@yahoo.com,1,Cyber Security,4.05,3.79
U01865,josephwilson,18,Male,stacylowe@yahoo.com,8,Data Science,3.84,3.35
U01866,davidharrell,25,Male,rnicholson@gmail.com,6,Machine Learning,3.83,3.69
U01867,monica16,24,Female,shari53@gmail.com,7,Web Dev,3.58,3.34
U01868,leslie60,27,Female,lowehector@outlook.com,9,Data Science,3.53,3.31
U01869,obennett,32,Male,cnguyen@hotmail.com,5,Machine Learning,3.65,3.59
U01870,edwin11,28,Female,kblanchard@outlook.com,1,Machine Learning,3.76,3.55
U01871,danielparks,21,Male,debra91@hotmail.com,10,Machine Learning,4.15,4.01
U01872,gatesbrittany,28,Female,bobby06@outlook.com,7,Web Dev,4.27,4.19
U01873,jason10,26,Male,travischristopher@hotmail.com,5,Web Dev,3.71,3.57
U01874,lancelove,15,Female,kbass@outlook.com,3,Cyber Security,4.14,4.02
U01875,williamhardy,30,Male,ortizjoshua@gmail.com,9,Cyber Security,4.01,3.64
U01876,pam38,17,Male,suzanne43@outlook.com,1,Machine Learning,3.78,3.76
U01877,elizabethmassey,19,Male,kimberlydorsey@gmail.com,1,Machine Learning,3.51,3.2
U01878,nlopez,20,Female,christopher77@yahoo.com,1,Web Dev,4.2,3.82
U01879,davidkemp,32,Female,jeffrey17@outlook.com,3,Cyber Security,4.53,4.29
U01880,amy23,26,Female,jessica71@gmail.com,6,Machine Learning,3.84,3.37
U01881,paulatanner,30,Male,thompsonsusan@gmail.com,10,Cyber Security,3.7,3.35
U01882,amitchell,30,Female,sarah27@yahoo.com,3,Cyber Security,4.83,4.46
U01883,william23,30,Female,turnershawn@gmail.com,8,Machine Learning,3.91,3.81
U01884,michelle01,20,Male,imartinez@hotmail.com,10,Web Dev,3.84,3.45
U01885,pwebb,25,Female,freyamanda@outlook.com,2,Machine Learning,4.79,4.37
U01886,achavez,17,Male,monica77@hotmail.com,9,Machine Learning,4.73,4.55
U01887,mcintoshdaniel,21,Female,obrown@outlook.com,3,Cyber Security,4.17,4.06
U01888,jonathan59,15,Female,mmarshall@gmail.com,5,Machine Learning,4.23,4.04
U01889,bradshawcarol,30,Female,sloanjeremy@outlook.com,10,Web Dev,3.83,3.46
U01890,scampos,18,Female,pamelaoconnell@gmail.com,8,Machine Learning,3.62,3.41
U01891,darylmooney,35,Female,aliciamadden@gmail.com,2,Web Dev,4.36,3.99
U01892,wmurphy,16,Male,carriebarnes@hotmail.com,6,Web Dev,3.65,3.59
U01893,michaelsloan,23,Female,debra53@outlook.com,5,Cyber Security,4.17,3.77
U01894,richardsonchristopher,35,Male,marksjohn@gmail.com,10,Data Science,4.91,4.78
U01895,danieldavis,35,Female,tinaburns@gmail.com,9,Data Science,4.93,4.81
U01896,rjones,32,Female,schultzcharles@gmail.com,5,Cyber Security,3.86,3.56
U01897,adixon,15,Female,feliciawallace@yahoo.com,2,Machine Learning,4.44,4.4
U01898,gloria83,26,Male,michaelgonzalez@hotmail.com,5,Cyber Security,4.21,4.2
U01899,bwall,25,Female,combsmaria@hotmail.com,4,Web Dev,4.81,4.68
U01900,qwood,19,Male,williamschristopher@yahoo.com,7,Data Science,3.91,3.64
U01901,nkim,23,Male,monique71@hotmail.com,6,Cyber Security,3.51,3.06
U01902,parsonskathryn,30,Female,charlesbrown@gmail.com,2,Machine Learning,3.74,3.32
U01903,sandersjacob,17,Female,jacqueline38@yahoo.com,5,Cyber Security,4.02,3.77
U01904,lambertamy,17,Male,morgandavid@gmail.com,7,Data Science,3.97,3.95
U01905,suttonlaura,24,Female,paul26@outlook.com,7,Cyber Security,4.69,4.42
U01906,hporter,19,Male,debrawilliams@hotmail.com,5,Cyber Security,4.52,4.17
U01907,hmitchell,15,Male,adamsscott@outlook.com,9,Data Science,3.95,3.78
U01908,elizabethjackson,19,Male,natashaclark@hotmail.com,4,Web Dev,4.19,4.13
U01909,sjennings,25,Male,tanya76@hotmail.com,3,Web Dev,3.64,3.5
U01910,leah34,28,Male,ashleyclark@outlook.com,4,Data Science,4.85,4.46
U01911,ywhitaker,22,Male,kimberly21@gmail.com,5,Cyber Security,4.9,4.72
U01912,fletcherdestiny,24,Female,qberger@hotmail.com,6,Data Science,4.97,4.56
U01913,ethan70,24,Male,qhiggins@hotmail.com,3,Web Dev,4.8,4.64
U01914,ryanadkins,32,Female,christopher63@gmail.com,2,Machine Learning,3.76,3.68
U01915,madisonwise,34,Female,salazarcindy@outlook.com,4,Cyber Security,3.57,3.35
U01916,annaliu,29,Male,autumnbest@hotmail.com,5,Web Dev,4.37,4.14
U01917,juanward,18,Female,solisadrian@yahoo.com,4,Cyber Security,4.87,4.86
U01918,gfleming,23,Male,anthony16@hotmail.com,3,Data Science,3.77,3.71
U01919,kyleconway,16,Female,tonyahood@gmail.com,8,Machine Learning,3.51,3.42
U01920,matthewkennedy,33,Male,obriensara@yahoo.com,10,Data Science,4.71,4.65
U01921,nguyenkayla,24,Male,masonedward@hotmail.com,4,Machine Learning,3.62,3.45
U01922,jjohnson,21,Male,caitlin14@gmail.com,2,Cyber Security,4.12,3.64
U01923,travismartin,19,Male,jessica16@hotmail.com,2,Cyber Security,4.52,4.27
U01924,rhonda09,20,Male,phillip05@yahoo.com,1,Data Science,3.86,3.55
U01925,bgarcia,33,Male,tburns@yahoo.com,4,Machine Learning,3.63,3.45
U01926,harrisbobby,26,Female,parkerstephanie@hotmail.com,10,Machine Learning,4.66,4.5
U01927,psummers,27,Female,qholden@outlook.com,9,Cyber Security,4.45,4.44
U01928,annehogan,33,Female,hayslisa@gmail.com,7,Data Science,4.98,4.73
U01929,jonathan04,19,Male,jeffrey72@yahoo.com,10,Machine Learning,4.02,3.78
U01930,kelleyphillip,28,Female,caleb45@yahoo.com,7,Cyber Security,3.59,3.51
U01931,bcrawford,23,Female,justin29@gmail.com,7,Web Dev,4.6,4.22
U01932,reginaldaustin,25,Male,michaelpeters@outlook.com,8,Data Science,4.28,4.03
U01933,baileyapril,27,Female,ellenpierce@yahoo.com,1,Web Dev,3.82,3.65
U01934,imoore,22,Male,turnerdebbie@outlook.com,10,Data Science,4.67,4.6
U01935,morgan05,33,Female,wilsonkevin@outlook.com,10,Cyber Security,3.81,3.53
U01936,aramsey,23,Male,lnguyen@outlook.com,8,Machine Learning,3.89,3.51
U01937,hcharles,21,Female,larry13@outlook.com,4,Machine Learning,3.64,3.5
U01938,cynthiakoch,33,Female,brownpatricia@gmail.com,4,Machine Learning,4.1,3.99
U01939,wayne63,35,Male,townsenddonald@yahoo.com,4,Data Science,4.13,3.87
U01940,shaffertravis,16,Female,diazchristopher@hotmail.com,6,Cyber Security,4.27,4.19
U01941,charlessullivan,26,Female,laura74@yahoo.com,7,Web Dev,4.56,4.23
U01942,mike82,27,Male,lindsey50@yahoo.com,6,Cyber Security,4.86,4.56
U01943,james23,17,Male,sarahscott@yahoo.com,1,Web Dev,3.71,3.67
U01944,lisa00,19,Female,amandawarren@gmail.com,8,Data Science,3.58,3.56
U01945,bakerkimberly,29,Female,mcclainsean@gmail.com,10,Data Science,3.53,3.22
U01946,oschmidt,19,Female,seanmueller@hotmail.com,7,Web Dev,3.72,3.57
U01947,gilmorebrent,27,Female,jeremynavarro@yahoo.com,6,Web Dev,4.49,4.45
U01948,keith04,33,Female,kimberlyroberts@hotmail.com,6,Web Dev,4.59,4.21
U01949,iwest,19,Male,clayton00@outlook.com,5,Cyber Security,4.68,4.52
U01950,juarezkatherine,29,Male,jeanne26@outlook.com,6,Web Dev,3.87,3.64
U01951,tara17,19,Female,alexissimmons@yahoo.com,9,Data Science,3.96,3.84
U01952,williamscaleb,15,Female,austin19@hotmail.com,10,Data Science,4.22,3.91
U01953,stevenfox,19,Male,amyhorne@outlook.com,9,Machine Learning,3.59,3.44
U01954,ujoyce,35,Male,moransusan@gmail.com,10,Web Dev,4.42,3.94
U01955,ochoaphillip,29,Female,theresa83@yahoo.com,8,Cyber Security,4.98,4.63
U01956,jlong,34,Male,billyanderson@outlook.com,10,Cyber Security,4.04,3.97
U01957,carl93,30,Male,stephaniedougherty@outlook.com,9,Cyber Security,4.63,4.42
U01958,elopez,16,Male,william09@yahoo.com,10,Machine Learning,4.25,4.06
U01959,sandrarogers,26,Female,ykelly@gmail.com,8,Data Science,3.69,3.42
U01960,molinacarly,19,Female,fernando50@gmail.com,8,Cyber Security,4.37,3.95
U01961,jordancole,30,Male,douglas62@gmail.com,1,Data Science,3.95,3.66
U01962,ramosvalerie,19,Male,jonathan98@hotmail.com,10,Machine Learning,3.55,3.52
U01963,pricejessica,30,Male,josebell@gmail.com,5,Web Dev,4.45,4.12
U01964,mayandrea,32,Male,nmoore@hotmail.com,4,Web Dev,4.79,4.79
U01965,ppham,19,Female,sellerswilliam@yahoo.com,2,Web Dev,4.02,3.63
U01966,lthornton,25,Female,bethany09@outlook.com,8,Cyber Security,4.09,3.76
U01967,jamespoole,27,Female,gabrielladavis@outlook.com,3,Web Dev,4.84,4.69
U01968,riveralisa,30,Female,ruizmark@gmail.com,4,Cyber Security,4.72,4.57
U01969,beckkim,26,Male,carolynweeks@hotmail.com,7,Machine Learning,4.57,4.17
U01970,janetsnyder,16,Female,kimberly01@hotmail.com,10,Machine Learning,3.87,3.48
U01971,davidsmith,17,Female,todd55@outlook.com,9,Cyber Security,4.87,4.69
U01972,jennifer19,18,Male,mollybaker@outlook.com,2,Data Science,3.73,3.58
U01973,parsonsdeanna,30,Male,tparrish@hotmail.com,3,Web Dev,4.44,4.16
U01974,ashley84,31,Female,vjohnson@gmail.com,4,Web Dev,3.54,3.54
U01975,brendabaker,29,Male,smithguy@outlook.com,10,Web Dev,4.47,4.43
U01976,pfinley,24,Male,cmosley@gmail.com,1,Cyber Security,3.92,3.86
U01977,jesseaguilar,32,Male,donnajames@gmail.com,7,Machine Learning,4.17,4.08
U01978,ballardjulie,26,Male,stephensullivan@gmail.com,2,Web Dev,4.02,3.76
U01979,jerry02,25,Female,whitecasey@yahoo.com,5,Machine Learning,3.76,3.26
U01980,zsanchez,15,Female,trevorleonard@outlook.com,1,Web Dev,4.43,4.1
U01981,zreed,27,Female,stephaniethornton@outlook.com,3,Web Dev,4.82,4.79
U01982,znelson,35,Female,jeffreycarpenter@gmail.com,2,Cyber Security,4.94,4.68
U01983,hrosales,29,Female,garrettbarbara@yahoo.com,1,Data Science,3.79,3.54
U01984,adamlewis,15,Female,melissa46@hotmail.com,7,Cyber Security,4.58,4.51
U01985,wrightjonathan,22,Female,rfoster@gmail.com,5,Web Dev,4.5,4.04
U01986,victor49,29,Female,steven68@gmail.com,1,Web Dev,4.02,3.8
U01987,ashleyhodges,15,Male,xanderson@outlook.com,6,Data Science,3.53,3.03
U01988,thompsontyler,17,Female,rcase@hotmail.com,5,Machine Learning,4.53,4.32
U01989,erica39,26,Female,lauradelacruz@hotmail.com,3,Machine Learning,4.92,4.62
U01990,mcdonaldnancy,16,Male,robertsdavid@hotmail.com,7,Web Dev,4.45,4.4
U01991,aliciavance,16,Female,paul27@outlook.com,10,Machine Learning,4.15,3.92
U01992,cruzraymond,18,Male,scott44@yahoo.com,9,Web Dev,4.29,4.17
U01993,bradley00,23,Female,markclark@yahoo.com,9,Data Science,3.8,3.38
U01994,cameronwilliams,20,Female,wesley31@gmail.com,9,Data Science,4.63,4.24
U01995,evansmarie,35,Female,brianlane@hotmail.com,2,Web Dev,4.62,4.21
U01996,brianlittle,29,Female,matthew92@hotmail.com,3,Data Science,3.72,3.36
U01997,melissa23,16,Male,ztaylor@gmail.com,7,Cyber Security,4.82,4.4
U01998,christopher36,23,Male,courtney73@outlook.com,5,Cyber Security,3.9,3.8
U01999,marissa62,17,Female,vbowen@yahoo.com,2,Data Science,4.97,4.74
U02000,kathryn80,32,Male,john49@outlook.com,3,Web Dev,4.07,3.72
U02001,kimberlywilliams,30,Male,mark43@outlook.com,10,Web Dev,3.77,3.45
U02002,qturner,23,Female,williamyoung@gmail.com,6,Data Science,4.03,3.67
U02003,ledanielle,31,Male,jeremybrooks@gmail.com,7,Machine Learning,4.16,4.05
U02004,zdavidson,27,Male,wgill@hotmail.com,9,Cyber Security,3.6,3.55
U02005,smithjonathan,27,Male,ganderson@outlook.com,1,Machine Learning,4.37,3.91
U02006,mccoysarah,34,Male,alan64@gmail.com,7,Web Dev,4.4,4.12
U02007,cassieharper,25,Female,dawsonandrew@hotmail.com,8,Web Dev,4.61,4.53
U02008,mallory85,25,Male,donnamacdonald@yahoo.com,3,Machine Learning,3.54,3.14
U02009,singhtracy,34,Male,joshua71@hotmail.com,4,Data Science,4.31,3.85
U02010,harveygregory,31,Male,pricesavannah@gmail.com,10,Machine Learning,3.58,3.5
U02011,lindsaysteele,27,Male,katherinehenson@outlook.com,6,Machine Learning,4.55,4.14
U02012,laurahendricks,17,Female,paul34@outlook.com,10,Cyber Security,3.58,3.11
U02013,yjoseph,29,Female,john33@gmail.com,7,Cyber Security,4.87,4.4
U02014,andrewyoung,23,Female,bbarnett@yahoo.com,4,Machine Learning,4.55,4.09
U02015,christopherrobinson,30,Male,kennethsantiago@yahoo.com,8,Machine Learning,4.26,3.99
U02016,wlee,25,Male,zbrooks@hotmail.com,5,Web Dev,4.16,3.98
U02017,kimberlygriffin,22,Female,brittany31@gmail.com,1,Cyber Security,3.7,3.7
U02018,melissaedwards,35,Male,xbraun@yahoo.com,4,Cyber Security,3.94,3.91
U02019,schwartzandrew,25,Female,robert67@yahoo.com,3,Web Dev,4.8,4.59
